                  Temp     Hi    Low   Out    Dew  Wind  Wind   Wind    Hi    Hi   Wind   Heat    THW                Rain    Heat    Cool    In     In    In     In     In   In Air  Wind  Wind    ISS   Arc.
  Date    Time     Out   Temp   Temp   Hum    Pt. Speed   Dir    Run Speed   Dir  Chill  Index  Index   Bar    Rain  Rate    D-D     D-D    Temp   Hum    Dew   Heat    EMC Density  Samp   Tx   Recept  Int.
 8/20/17  8:10p   77.4   77.5   77.4    29   42.6   6.0     W   0.50   8.0     W   77.4   76.0   76.0   839.5  0.00  0.00   0.000   0.043   81.0    37   52.3   79.7   7.13  .9587    116    1    100.0    5 
 8/20/17  8:15p   77.4   77.4   77.3    30   43.5   6.0     W   0.50  10.0     W   77.4   76.0   76.0   839.5  0.00  0.00   0.000   0.043   80.6    37   51.9   79.3   7.14  .9596    117    1    100.0    5 
 8/20/17  8:20p   77.1   77.2   77.0    30   43.3   7.0     W   0.58  12.0   WSW   77.1   75.9   75.9   839.6  0.00  0.00   0.000   0.042   80.3    37   51.7   79.0   7.14  .9603    117    1    100.0    5 
 8/20/17  8:25p   76.9   77.0   76.8    30   43.1   7.0     W   0.58  11.0     W   76.9   75.7   75.7   839.6  0.00  0.00   0.000   0.041   79.8    37   51.2   78.6   7.15  .9615    117    1    100.0    5 
 8/20/17  8:30p   76.6   76.8   76.5    30   42.8   5.0     W   0.42  10.0   WSW   76.6   75.3   75.3   839.7  0.00  0.00   0.000   0.040   79.4    37   50.9   78.3   7.16  .9625    117    1    100.0    5 
 8/20/17  8:35p   76.4   76.5   76.3    30   42.7   5.0   WSW   0.42   8.0     W   76.4   75.0   75.0   839.6  0.00  0.00   0.000   0.040   79.1    37   50.6   78.0   7.17  .9631    118    1    100.0    5 
 8/20/17  8:40p   76.2   76.3   76.1    31   43.3   6.0     W   0.50  10.0   WNW   76.2   74.8   74.8   839.8  0.00  0.00   0.000   0.039   78.7    38   51.0   77.7   7.28  .9638    115    1    100.0    5 
 8/20/17  8:45p   76.1   76.2   76.1    30   42.4   5.0     W   0.42   9.0   WNW   76.1   74.6   74.6   839.7  0.00  0.00   0.000   0.039   78.3    38   50.6   77.3   7.28  .9646    114    1    100.0    5 
 8/20/17  8:50p   76.1   76.1   76.0    31   43.3   4.0     W   0.33  10.0   WNW   76.1   74.7   74.7   839.7  0.00  0.00   0.000   0.039   77.9    38   50.2   76.9   7.29  .9655    114    1    100.0    5 
 8/20/17  8:55p   75.9   76.0   75.8    31   43.1   7.0     W   0.58  11.0   WNW   75.9   74.4   74.4   839.7  0.00  0.00   0.000   0.038   77.6    38   50.0   76.6   7.30  .9663    113    1     99.1    5 
 8/20/17  9:00p   75.9   75.9   75.8    31   43.1   6.0     W   0.50  11.0   WSW   75.9   74.4   74.4   839.8  0.00  0.00   0.000   0.038   77.3    38   49.7   76.4   7.30  .9670    115    1    100.0    5 
 8/20/17  9:05p   75.8   75.8   75.7    31   43.0   6.0     W   0.50  10.0     W   75.8   74.3   74.3   839.8  0.00  0.00   0.000   0.038   77.1    38   49.5   76.2   7.31  .9675    116    1    100.0    5 
 8/20/17  9:10p   75.7   75.7   75.6    31   42.9   7.0     W   0.58  11.0   WNW   75.7   74.2   74.2   839.9  0.00  0.00   0.000   0.037   76.8    38   49.3   75.9   7.31  .9682    115    1    100.0    5 
 8/20/17  9:15p   75.6   75.6   75.5    31   42.8   4.0     W   0.33   7.0   WNW   75.6   74.1   74.1   839.9  0.00  0.00   0.000   0.037   76.5    38   49.0   75.6   7.32  .9689    117    1    100.0    5 
 8/20/17  9:20p   75.4   75.5   75.3    31   42.7   6.0   WSW   0.50  11.0   WNW   75.4   73.9   73.9   839.9  0.00  0.00   0.000   0.036   76.3    38   48.8   75.3   7.32  .9694    117    1    100.0    5 
 8/20/17  9:25p   75.2   75.3   75.1    31   42.5   7.0   WSW   0.58  11.0     W   75.2   73.6   73.6   839.9  0.00  0.00   0.000   0.035   76.2    38   48.7   75.2   7.33  .9696    117    1    100.0    5 
 8/20/17  9:30p   75.1   75.1   75.1    32   43.2   6.0   WSW   0.50  12.0   WSW   75.1   73.6   73.6   840.0  0.00  0.00   0.000   0.035   75.9    38   48.5   74.9   7.33  .9704    117    1    100.0    5 
 8/20/17  9:35p   75.1   75.1   75.0    31   42.4   5.0     W   0.42   9.0   WNW   75.1   73.5   73.5   840.0  0.00  0.00   0.000   0.035   75.7    38   48.3   74.7   7.34  .9709    117    1    100.0    5 
 8/20/17  9:40p   75.1   75.2   75.1    31   42.4   8.0     W   0.67  14.0     W   74.6   73.5   73.0   840.0  0.00  0.00   0.000   0.035   75.6    39   48.9   74.7   7.54  .9708    117    1    100.0    5 
 8/20/17  9:45p   75.2   75.3   75.1    31   42.5   8.0     W   0.67  12.0     W   74.7   73.6   73.1   840.1  0.00  0.00   0.000   0.035   75.4    38   48.0   74.4   7.34  .9717    117    1    100.0    5 
 8/20/17  9:50p   75.0   75.1   74.9    31   42.3   7.0     W   0.58  13.0     W   75.0   73.4   73.4   840.1  0.00  0.00   0.000   0.035   75.3    38   47.9   74.3   7.34  .9719    117    1    100.0    5 
 8/20/17  9:55p   74.9   74.9   74.8    31   42.2   8.0     W   0.67  13.0     W   74.4   73.3   72.8   840.1  0.00  0.00   0.000   0.034   75.2    38   47.8   74.2   7.35  .9721    115    1    100.0    5 
 8/20/17 10:00p   75.0   75.0   74.9    32   43.1   6.0     W   0.50  11.0   WNW   75.0   73.5   73.5   840.1  0.00  0.00   0.000   0.035   75.0    38   47.7   74.0   7.35  .9726    114    1    100.0    5 
 8/20/17 10:05p   74.9   74.9   74.8    31   42.2   7.0     W   0.58  11.0     W   74.9   73.3   73.3   840.2  0.00  0.00   0.000   0.034   75.0    38   47.7   74.0   7.35  .9727    113    1     99.1    5 
 8/20/17 10:10p   74.8   74.9   74.7    31   42.1   8.0   WNW   0.67  12.0     W   74.3   73.2   72.7   840.1  0.00  0.00   0.000   0.034   74.9    38   47.6   73.9   7.35  .9729    114    1    100.0    5 
 8/20/17 10:15p   74.9   74.9   74.8    31   42.2   6.0     W   0.50  11.0     W   74.9   73.3   73.3   840.2  0.00  0.00   0.000   0.034   74.9    38   47.6   73.9   7.35  .9729    116    1    100.0    5 
 8/20/17 10:20p   74.8   74.9   74.8    31   42.1   7.0     W   0.58  13.0     W   74.8   73.2   73.2   840.2  0.00  0.00   0.000   0.034   74.9    38   47.6   73.9   7.35  .9729    116    1    100.0    5 
 8/20/17 10:25p   74.7   74.8   74.7    31   42.0   8.0     W   0.67  12.0     W   74.2   73.1   72.6   840.1  0.00  0.00   0.000   0.034   74.7    38   47.4   73.7   7.36  .9733    116    1    100.0    5 
 8/20/17 10:30p   74.7   74.7   74.6    32   42.9   8.0     W   0.67  13.0   WNW   74.2   73.2   72.7   840.2  0.00  0.00   0.000   0.034   74.7    38   47.4   73.7   7.36  .9733    117    1    100.0    5 
 8/20/17 10:35p   74.6   74.7   74.6    31   42.0   7.0     W   0.58  12.0   WSW   74.6   73.0   73.0   840.1  0.00  0.00   0.000   0.033   74.5    38   47.2   73.5   7.37  .9737    117    1    100.0    5 
 8/20/17 10:40p   74.5   74.6   74.4    32   42.7   6.0   WSW   0.50  10.0   WSW   74.5   73.0   73.0   840.1  0.00  0.00   0.000   0.033   74.5    38   47.2   73.5   7.37  .9737    117    1    100.0    5 
 8/20/17 10:45p   74.3   74.4   74.3    32   42.5   6.0   WSW   0.50  10.0     W   74.3   72.8   72.8   840.1  0.00  0.00   0.000   0.032   74.3    38   47.0   73.3   7.38  .9742    117    1    100.0    5 
 8/20/17 10:50p   74.2   74.3   74.1    32   42.4   5.0   WSW   0.42   8.0     W   74.2   72.7   72.7   840.1  0.00  0.00   0.000   0.032   74.3    38   47.0   73.3   7.38  .9742    118    1    100.0    5 
 8/20/17 10:55p   74.0   74.1   73.9    32   42.3   5.0    SW   0.42   8.0    SW   74.0   72.5   72.5   840.1  0.00  0.00   0.000   0.031   74.2    38   47.0   73.2   7.38  .9744    116    1    100.0    5 
 8/20/17 11:00p   73.7   73.9   73.6    33   42.8   5.0   WSW   0.42   7.0   WSW   73.7   72.1   72.1   840.1  0.00  0.00   0.000   0.030   74.0    38   46.8   72.9   7.39  .9749    117    1    100.0    5 
 8/20/17 11:05p   73.5   73.6   73.5    33   42.6   5.0   WSW   0.42   8.0   WSW   73.5   71.8   71.8   840.2  0.00  0.00   0.000   0.030   73.8    38   46.6   72.7   7.40  .9754    115    1    100.0    5 
 8/20/17 11:10p   73.4   73.6   73.3    33   42.5   4.0   WSW   0.33   8.0   WSW   73.4   71.6   71.6   840.1  0.00  0.00   0.000   0.029   73.6    38   46.4   72.4   7.41  .9757    114    1    100.0    5 
 8/20/17 11:15p   73.2   73.3   73.1    33   42.4   5.0   WSW   0.42   8.0     W   73.2   71.3   71.3   840.1  0.00  0.00   0.000   0.028   73.5    38   46.3   72.2   7.41  .9759    113    1     99.1    5 
 8/20/17 11:20p   73.1   73.2   73.1    33   42.3   5.0   WSW   0.42   8.0   WSW   73.1   71.2   71.2   840.1  0.00  0.00   0.000   0.028   73.3    38   46.2   71.9   7.42  .9764    113    1     99.1    5 
 8/20/17 11:25p   73.0   73.1   72.9    33   42.2   3.0   WSW   0.25   6.0    SW   73.0   71.0   71.0   840.1  0.00  0.00   0.000   0.028   73.1    39   46.7   71.7   7.59  .9765    117    1    100.0    5 
 8/20/17 11:30p   72.9   72.9   72.8    34   42.9   2.0    SW   0.17   7.0   WSW   72.9   70.9   70.9   840.1  0.00  0.00   0.000   0.027   73.0    39   46.6   71.6   7.59  .9767    116    1    100.0    5 
 8/20/17 11:35p   72.7   72.8   72.6    36   44.2   2.0    SW   0.17   6.0    SW   72.7   70.8   70.8   840.1  0.00  0.00   0.000   0.027   72.8    39   46.4   71.3   7.59  .9772    116    1    100.0    5 
 8/20/17 11:40p   72.3   72.6   72.0    39   45.9   2.0    SW   0.17   7.0    SW   72.3   70.5   70.5   840.1  0.00  0.00   0.000   0.025   72.6    39   46.2   71.0   7.60  .9776    115    1    100.0    5 
 8/20/17 11:45p   71.4   71.9   70.9    38   44.5   4.0   WSW   0.33   8.0    SW   71.4   69.0   69.0   840.1  0.00  0.00   0.000   0.022   72.3    39   45.9   70.5   7.60  .9784    117    1    100.0    5 
 8/20/17 11:50p   70.6   70.9   70.4    40   45.1   4.0    SW   0.33   8.0   WSW   70.6   68.1   68.1   840.1  0.00  0.00   0.000   0.019   72.1    39   45.8   70.2   7.61  .9788    117    1    100.0    5 
 8/20/17 11:55p   70.2   70.4   70.1    38   43.4   4.0   WSW   0.33   7.0   WSW   70.2   67.4   67.4   840.1  0.00  0.00   0.000   0.018   71.9    39   45.6   69.9   7.61  .9792    118    1    100.0    5 
 8/21/17 12:00a   70.2   70.3   70.1    38   43.4   4.0    SW   0.33   7.0   WSW   70.2   67.4   67.4   840.1  0.00  0.00   0.000   0.018   71.6    39   45.3   69.4   7.62  .9799    117    1    100.0    5 
 8/21/17 12:05a   70.5   70.6   70.3    38   43.7   3.0   WSW   0.25  10.0   WSW   70.5   67.8   67.8   840.0  0.00  0.00   0.000   0.019   71.4    39   45.1   69.1   7.62  .9803    116    1    100.0    5 
 8/21/17 12:10a   70.6   70.6   70.6    38   43.7   2.0    SW   0.17   8.0    SW   70.6   67.9   67.9   840.1  0.00  0.00   0.000   0.019   71.2    39   45.0   68.8   7.63  .9808    115    1    100.0    5 
 8/21/17 12:15a   70.6   70.6   70.6    39   44.4   3.0    SW   0.25   6.0   WSW   70.6   68.0   68.0   840.1  0.00  0.00   0.000   0.019   71.1    39   44.9   68.7   7.63  .9810    117    1    100.0    5 
 8/21/17 12:20a   70.5   70.6   70.4    38   43.7   3.0   SSW   0.25   6.0   SSW   70.5   67.8   67.8   840.1  0.00  0.00   0.000   0.019   70.9    39   44.7   68.4   7.63  .9815    114    1    100.0    5 
 8/21/17 12:25a   70.3   70.4   70.2    37   42.8   3.0    SW   0.25   7.0   WSW   70.3   67.5   67.5   840.1  0.00  0.00   0.000   0.018   70.7    39   44.5   68.1   7.64  .9820    114    1    100.0    5 
 8/21/17 12:30a   70.2   70.2   70.2    38   43.4   1.0   WSW   0.08   7.0    SW   70.2   67.4   67.4   840.1  0.00  0.00   0.000   0.018   70.6    39   44.4   68.0   7.64  .9821    113    1     99.1    5 
 8/21/17 12:35a   70.1   70.2   70.1    38   43.3   2.0   WSW   0.17   6.0   WSW   70.1   67.3   67.3   840.0  0.00  0.00   0.000   0.018   70.4    39   44.3   67.7   7.64  .9826    115    1    100.0    5 
 8/21/17 12:40a   70.1   70.2   70.1    37   42.6   5.0   WSW   0.42   9.0   WNW   70.1   67.2   67.2   840.1  0.00  0.00   0.000   0.018   70.2    39   44.1   67.5   7.65  .9831    117    1    100.0    5 
 8/21/17 12:45a   70.5   70.7   70.2    36   42.2   6.0   WSW   0.50   9.0   WSW   70.5   67.6   67.6   840.1  0.00  0.00   0.000   0.019   70.1    39   44.0   67.3   7.65  .9833    116    1    100.0    5 
 8/21/17 12:50a   71.0   71.2   70.7    35   42.0   8.0   WSW   0.67  13.0   WSW   70.5   68.2   67.7   840.1  0.00  0.00   0.000   0.021   69.9    39   43.8   67.1   7.65  .9837    117    1    100.0    5 
 8/21/17 12:55a   71.3   71.4   71.2    35   42.2   7.0   WSW   0.58  12.0   WSW   71.3   68.6   68.6   840.0  0.00  0.00   0.000   0.022   69.9    39   43.8   67.1   7.65  .9837    117    1    100.0    5 
 8/21/17  1:00a   71.4   71.4   71.4    35   42.3   9.0   WSW   0.75  14.0   WSW   70.0   68.8   67.4   840.0  0.00  0.00   0.000   0.022   69.9    39   43.8   67.1   7.65  .9837    117    1    100.0    5 
 8/21/17  1:05a   71.3   71.4   71.3    35   42.2   8.0   WSW   0.67  16.0     W   70.8   68.6   68.1   840.0  0.00  0.00   0.000   0.022   69.9    39   43.8   67.1   7.65  .9837    117    1    100.0    5 
 8/21/17  1:10a   71.3   71.3   71.2    35   42.2   7.0   WSW   0.58  16.0     W   71.3   68.6   68.6   840.0  0.00  0.00   0.000   0.022   69.9    39   43.8   67.1   7.65  .9836    117    1    100.0    5 
 8/21/17  1:15a   71.2   71.2   71.1    35   42.1   7.0   WSW   0.58  10.0     W   71.2   68.5   68.5   839.9  0.00  0.00   0.000   0.022   69.9    39   43.8   67.1   7.65  .9835    116    1    100.0    5 
 8/21/17  1:20a   71.2   71.2   71.2    35   42.1   6.0   WSW   0.50  11.0   WSW   71.2   68.5   68.5   839.9  0.00  0.00   0.000   0.022   69.9    39   43.8   67.1   7.65  .9835    118    1    100.0    5 
 8/21/17  1:25a   71.2   71.2   71.2    35   42.1   6.0   WSW   0.50   9.0   WSW   71.2   68.5   68.5   839.8  0.00  0.00   0.000   0.022   69.9    39   43.8   67.1   7.65  .9834    115    1    100.0    5 
 8/21/17  1:30a   71.2   71.2   71.2    35   42.1   7.0   WSW   0.58  11.0     W   71.2   68.5   68.5   839.6  0.00  0.00   0.000   0.022   69.9    39   43.8   67.1   7.65  .9832    115    1    100.0    5 
 8/21/17  1:35a   71.4   71.6   71.2    34   41.6   9.0     W   0.75  14.0     W   70.0   68.7   67.3   839.6  0.00  0.00   0.000   0.022   69.9    39   43.8   67.1   7.65  .9832    113    1     99.1    5 
 8/21/17  1:40a   71.7   71.7   71.6    34   41.8   9.0     W   0.75  13.0   WSW   70.3   69.1   67.7   839.6  0.00  0.00   0.000   0.023   69.9    39   43.8   67.1   7.65  .9832    114    1    100.0    5 
 8/21/17  1:45a   71.7   71.7   71.5    34   41.8   8.0   WSW   0.67  13.0    SW   71.2   69.1   68.6   839.6  0.00  0.00   0.000   0.023   69.9    39   43.8   67.1   7.65  .9832    113    1     99.1    5 
 8/21/17  1:50a   71.4   71.5   71.3    34   41.6   8.0   WSW   0.67  12.0    SW   70.9   68.7   68.2   839.6  0.00  0.00   0.000   0.022   69.9    39   43.8   67.1   7.65  .9832    116    1    100.0    5 
 8/21/17  1:55a   71.2   71.3   71.1    34   41.4   7.0   WSW   0.58  11.0   WSW   71.2   68.4   68.4   839.5  0.00  0.00   0.000   0.022   69.9    39   43.8   67.1   7.65  .9831    117    1    100.0    5 
 8/21/17  2:00a   71.0   71.1   71.0    34   41.2   6.0   WSW   0.50   9.0    SW   71.0   68.1   68.1   839.5  0.00  0.00   0.000   0.021   69.9    39   43.8   67.1   7.65  .9830    116    1    100.0    5 
 8/21/17  2:05a   70.8   71.0   70.7    35   41.8   5.0     W   0.42   7.0     W   70.8   67.9   67.9   839.5  0.00  0.00   0.000   0.020   69.9    39   43.8   67.1   7.65  .9830    117    1    100.0    5 
 8/21/17  2:10a   70.5   70.7   70.3    37   43.0   4.0   SSW   0.33   6.0   SSW   70.5   67.7   67.7   839.5  0.00  0.00   0.000   0.019   69.7    39   43.6   67.0   7.66  .9835    117    1    100.0    5 
 8/21/17  2:15a   70.0   70.2   69.8    38   43.2   3.0   SSW   0.25   5.0   SSW   70.0   67.1   67.1   839.5  0.00  0.00   0.000   0.017   69.7    39   43.6   67.0   7.66  .9835    115    1    100.0    5 
 8/21/17  2:20a   69.5   69.8   69.0    42   45.4   1.0   SSW   0.08   4.0   SSW   69.5   67.1   67.1   839.4  0.00  0.00   0.000   0.016   69.6    39   43.5   66.9   7.66  .9836    116    1    100.0    5 
 8/21/17  2:25a   68.3   69.0   67.6    44   45.5   0.0   SSW   0.00   2.0   SSW   68.3   66.4   66.4   839.4  0.00  0.00   0.000   0.011   69.3    39   43.3   66.7   7.66  .9843    116    1    100.0    5 
 8/21/17  2:30a   67.1   67.6   66.6    46   45.6   0.0   SSW   0.00   2.0   SSW   67.1   65.3   65.3   839.4  0.00  0.00   0.000   0.007   69.0    39   43.0   66.5   7.67  .9849    118    1    100.0    5 
 8/21/17  2:35a   66.2   66.6   65.9    49   46.5   0.0   SSW   0.00   1.0   SSW   66.2   64.5   64.5   839.4  0.00  0.00   0.000   0.004   68.7    39   42.7   66.2   7.68  .9857    117    1    100.0    5 
 8/21/17  2:40a   65.6   65.9   65.2    49   45.9   0.0   SSW   0.00   4.0   SSW   65.6   63.9   63.9   839.4  0.00  0.00   0.000   0.002   68.3    39   42.4   65.8   7.68  .9866    115    1    100.0    5 
 8/21/17  2:45a   64.8   65.2   64.2    50   45.7   3.0   SSW   0.25   5.0   SSW   64.8   63.1   63.1   839.3  0.00  0.00   0.001   0.000   67.9    39   42.0   65.4   7.69  .9873    114    1    100.0    5 
 8/21/17  2:50a   63.7   64.1   63.3    52   45.7   2.0    SW   0.17   5.0    SW   63.7   62.1   62.1   839.4  0.00  0.00   0.005   0.000   67.5    40   42.3   65.1   7.80  .9880    111    1     97.4    5 
 8/21/17  2:55a   63.0   63.3   62.8    52   45.1   2.0    SW   0.17   5.0    SW   63.0   61.3   61.3   839.3  0.00  0.00   0.007   0.000   67.1    40   42.0   64.6   7.81  .9889    113    1     99.1    5 
 8/21/17  3:00a   62.8   62.8   62.7    51   44.4   3.0    SW   0.25   6.0   WSW   62.8   61.0   61.0   839.3  0.00  0.00   0.008   0.000   66.7    40   41.6   64.2   7.82  .9897    115    1    100.0    5 
 8/21/17  3:05a   63.1   63.8   62.7    45   41.4   5.0   WSW   0.42   9.0   WSW   63.1   60.8   60.8   839.3  0.00  0.00   0.007   0.000   66.3    40   41.2   63.7   7.82  .9906    117    1    100.0    5 
 8/21/17  3:10a   64.6   65.4   63.8    42   41.0   4.0    SW   0.33   6.0   WSW   64.6   62.1   62.1   839.3  0.00  0.00   0.001   0.000   66.0    40   41.0   63.4   7.83  .9912    116    1    100.0    5 
 8/21/17  3:15a   65.9   66.5   65.4    40   40.9   4.0     W   0.33   8.0    SW   65.9   63.3   63.3   839.2  0.00  0.00   0.000   0.003   65.8    40   40.8   63.2   7.83  .9917    116    1    100.0    5 
 8/21/17  3:20a   67.1   67.7   66.5    37   39.9   5.0     W   0.42  12.0   WNW   67.1   64.3   64.3   839.2  0.00  0.00   0.000   0.007   65.6    40   40.6   63.0   7.84  .9921    116    1    100.0    5 
 8/21/17  3:25a   68.4   68.9   67.8    36   40.4   6.0     W   0.50  12.0     W   68.4   65.5   65.5   839.3  0.00  0.00   0.000   0.012   65.5    40   40.5   62.9   7.84  .9924    117    1    100.0    5 
 8/21/17  3:30a   69.2   69.3   68.9    35   40.4   6.0   WSW   0.50   9.0    SW   69.2   66.2   66.2   839.2  0.00  0.00   0.000   0.015   65.4    40   40.4   62.8   7.84  .9925    116    1    100.0    5 
 8/21/17  3:35a   69.5   69.6   69.3    35   40.6   7.0     W   0.58  13.0   WSW   69.5   66.4   66.4   839.3  0.00  0.00   0.000   0.016   65.6    40   40.6   63.0   7.84  .9922    117    1    100.0    5 
 8/21/17  3:40a   69.7   69.8   69.6    35   40.8   6.0     W   0.50  11.0    NW   69.7   66.6   66.6   839.3  0.00  0.00   0.000   0.016   65.6    40   40.6   63.0   7.84  .9922    117    1    100.0    5 
 8/21/17  3:45a   69.9   69.9   69.8    34   40.2   5.0     N   0.42  10.0   NNW   69.9   66.7   66.7   839.3  0.00  0.00   0.000   0.017   65.8    40   40.8   63.2   7.83  .9918    117    1    100.0    5 
 8/21/17  3:50a   69.8   69.9   69.7    36   41.6   1.0     N   0.08   6.0    NW   69.8   66.8   66.8   839.3  0.00  0.00   0.000   0.017   65.8    40   40.8   63.2   7.83  .9917    117    1    100.0    5 
 8/21/17  3:55a   69.5   69.7   69.4    35   40.6   5.0   WNW   0.42  11.0    NW   69.5   66.4   66.4   839.2  0.00  0.00   0.000   0.016   65.8    40   40.8   63.2   7.83  .9916    114    1    100.0    5 
 8/21/17  4:00a   69.3   69.4   69.1    37   41.9   3.0     N   0.25   5.0     N   69.3   66.5   66.5   839.2  0.00  0.00   0.000   0.015   65.8    40   40.8   63.2   7.83  .9916    113    1     99.1    5 
 8/21/17  4:05a   68.7   69.0   68.4    39   42.7   1.0     N   0.08   5.0     N   68.7   66.2   66.2   839.1  0.00  0.00   0.000   0.013   65.8    40   40.8   63.2   7.83  .9916    114    1    100.0    5 
 8/21/17  4:10a   68.1   68.4   67.9    41   43.5   1.0     N   0.08   4.0     N   68.1   65.8   65.8   839.2  0.00  0.00   0.000   0.011   65.6    40   40.6   63.0   7.84  .9921    115    1    100.0    5 
 8/21/17  4:15a   67.5   67.9   67.1    43   44.2   1.0     N   0.08   4.0     N   67.5   65.4   65.4   839.2  0.00  0.00   0.000   0.009   65.4    40   40.4   62.8   7.84  .9926    117    1    100.0    5 
 8/21/17  4:20a   66.6   67.1   66.1    44   44.0   1.0     N   0.08   3.0     N   66.6   64.5   64.5   839.1  0.00  0.00   0.000   0.006   65.2    40   40.3   62.6   7.85  .9929    116    1    100.0    5 
 8/21/17  4:25a   65.7   66.1   65.4    46   44.3   0.0     N   0.00   3.0     N   65.7   63.7   63.7   839.2  0.00  0.00   0.000   0.002   65.0    40   40.1   62.4   7.85  .9935    117    1    100.0    5 
 8/21/17  4:30a   65.0   65.3   64.6    48   44.8   1.0     N   0.08   4.0     N   65.0   63.1   63.1   839.2  0.00  0.00   0.000   0.000   64.7    40   39.8   62.1   7.85  .9941    117    1    100.0    5 
 8/21/17  4:35a   64.2   64.6   64.0    49   44.6   5.0     E   0.42   6.0   ENE   64.2   62.3   62.3   839.3  0.00  0.00   0.003   0.000   64.5    40   39.6   61.8   7.85  .9947    116    1    100.0    5 
 8/21/17  4:40a   63.8   64.0   63.7    51   45.3   4.0   ESE   0.33   6.0   ESE   63.8   62.1   62.1   839.4  0.00  0.00   0.004   0.000   64.2    40   39.4   61.5   7.85  .9954    117    1    100.0    5 
 8/21/17  4:45a   63.5   63.7   63.4    53   46.1   4.0    SE   0.33   6.0    SE   63.5   61.9   61.9   839.4  0.00  0.00   0.005   0.000   64.0    41   39.8   61.4   7.97  .9957    117    1    100.0    5 
 8/21/17  4:50a   63.2   63.4   63.0    52   45.3   2.0   SSE   0.17   5.0    SE   63.2   61.5   61.5   839.5  0.00  0.00   0.006   0.000   63.8    41   39.6   61.2   7.97  .9962    117    1    100.0    5 
 8/21/17  4:55a   62.8   63.0   62.6    54   45.9   3.0   SSE   0.25   4.0   SSE   62.8   61.3   61.3   839.5  0.00  0.00   0.008   0.000   63.6    41   39.5   61.0   7.98  .9966    117    1    100.0    5 
 8/21/17  5:00a   62.3   62.6   62.1    53   44.9   3.0   SSE   0.25   4.0   SSE   62.3   60.7   60.7   839.6  0.00  0.00   0.009   0.000   63.4    41   39.3   60.8   7.98  .9972    117    1    100.0    5 
 8/21/17  5:05a   61.9   62.1   61.8    53   44.6   1.0   SSE   0.08   2.0   SSE   61.9   60.2   60.2   839.5  0.00  0.00   0.011   0.000   63.2    41   39.1   60.6   7.99  .9976    115    1    100.0    5 
 8/21/17  5:10a   61.7   61.8   61.7    54   44.9   2.0   SSE   0.17   3.0   SSE   61.7   60.1   60.1   839.6  0.00  0.00   0.011   0.000   63.0    41   38.9   60.4   7.99  .9981    114    1    100.0    5 
 8/21/17  5:15a   61.6   61.7   61.4    54   44.8   0.0   SSE   0.00   2.0   SSE   61.6   60.0   60.0   839.6  0.00  0.00   0.012   0.000   62.9    41   38.8   60.3   7.99  .9984    114    1    100.0    5 
 8/21/17  5:20a   61.3   61.4   61.2    56   45.5   0.0   SSE   0.00   1.0   SSE   61.3   59.8   59.8   839.7  0.00  0.00   0.013   0.000   62.6    41   38.6   60.0   8.00  .9991    114    1    100.0    5 
 8/21/17  5:25a   61.0   61.2   60.8    56   45.2   0.0   SSE   0.00   2.0   SSE   61.0   59.5   59.5   839.7  0.00  0.00   0.014   0.000   62.4    41   38.4   59.8   8.00  .9996    115    1    100.0    5 
 8/21/17  5:30a   60.4   60.7   60.2    58   45.5   1.0   SSE   0.08   3.0   SSE   60.4   59.0   59.0   839.7  0.00  0.00   0.016   0.000   62.1    41   38.1   59.5   8.01 1.0003    116    1    100.0    5 
 8/21/17  5:35a   60.0   60.2   59.9    58   45.2   0.0   SSE   0.00   1.0   SSE   60.0   58.6   58.6   839.7  0.00  0.00   0.017   0.000   61.9    41   37.9   59.3   8.01 1.0007    116    1    100.0    5 
 8/21/17  5:40a   59.6   59.8   59.4    59   45.2   2.0   SSE   0.17   4.0   SSE   59.6   58.2   58.2   839.7  0.00  0.00   0.019   0.000   61.7    41   37.7   59.1   8.02 1.0012    116    1    100.0    5 
 8/21/17  5:45a   59.1   59.3   59.0    60   45.2   1.0   SSE   0.08   4.0   SSE   59.1   57.8   57.8   839.7  0.00  0.00   0.020   0.000   61.4    41   37.5   58.8   8.02 1.0019    116    1    100.0    5 
 8/21/17  5:50a   58.9   59.0   58.9    60   45.0   2.0   SSE   0.17   3.0   SSE   58.9   57.6   57.6   839.8  0.00  0.00   0.021   0.000   61.2    41   37.3   58.6   8.03 1.0024    118    1    100.0    5 
 8/21/17  5:55a   58.7   58.9   58.6    60   44.8   3.0   SSE   0.25   4.0   SSE   58.7   57.4   57.4   839.8  0.00  0.00   0.022   0.000   61.0    42   37.7   58.5   8.15 1.0027    117    1    100.0    5 
 8/21/17  6:00a   58.6   58.6   58.6    62   45.6   0.0   SSE   0.00   1.0   SSE   58.6   57.4   57.4   839.8  0.00  0.00   0.022   0.000   60.7    42   37.5   58.2   8.15 1.0034    117    1    100.0    5 
 8/21/17  6:05a   58.6   58.7   58.5    60   44.8   2.0   SSE   0.17   5.0   SSE   58.6   57.3   57.3   839.9  0.00  0.00   0.022   0.000   60.5    42   37.3   58.0   8.15 1.0039    116    1    100.0    5 
 8/21/17  6:10a   58.5   58.6   58.5    60   44.7   2.0   SSE   0.17   4.0   SSE   58.5   57.2   57.2   839.9  0.00  0.00   0.023   0.000   60.3    42   37.1   57.8   8.15 1.0044    116    1    100.0    5 
